Provider_ID,Date_Create,Time_Create,Reviewer,Subject,Casenote,Seq_No,Source,Updt_time_stamp,
"000000014","5/27/2014","2:52:59 PM","LMILWARD","Correspondence","Sent out cover letter and Focused Verification Report to Gary Reed via regular mail.","81878","","8/20/2014 2:53:57 PM",
"000000014","6/6/2014","10:57:39 AM","LMILWARD","Correspondence","Sent Files for Review form via fax to the CFC.  Called to confirm that it was received.","81409","","7/29/2014 10:59:52 AM",
"000000014","6/11/2014","10:59:52 AM","LMILWARD","Meeting","First day of review completed.  This writer and three monitors available to complete the review.  Review taking a bit of time, due to the transition to a new fiscal agent that the CFC underwent starting in July 2013.  Staff turnover has been an issue and it showed in some of the files.","81410","","7/29/2014 11:02:56 AM",
"000000014","6/12/2014","11:02:56 AM","LMILWARD","Meeting","Second day of review.  Monitors were done reviewing files by noon and it then took approximately one hour to compile and check the report.  Exit meeting held with Gary Reed to discuss findings as presented in the report.","81411","","7/29/2014 11:04:32 AM",
"000000014","6/18/2014","11:04:32 AM","LMILWARD","Correspondence","Sent parent contact information to Dee Pratscher, parent advocate.","81412","","7/29/2014 11:05:06 AM",
"000000014","7/2/2014","10:34:31 AM","LMILWARD","General Inquiry","Called Gary Reed regarding the email that I received from IPMR about when they have to refer children to early intervention.  Gary and I have discussed this situation before.  His concern is that children are not being referred to EI - either not at all or much later than they should.  This can cause parents to be upset because some services are free in EI and it can save the parent money to be referred to the EI system.

Gary thinks part of the problem is that the parties involved have a different definition of what is medical and what is developmental. He also thinks that he needs to work more closely with physicians in the CFC area to understand what is a developmental concern that should be referred to EI first.

It was a good conversation and I then contacted Sara Hamilton at IPMR and discussed the situation with her.  She is relatively new to EI and just wants to do the right thing.  Discussed CFC concerns and encouraged her to be in contact with Gary.

See correspondence section for emails regarding this issue.","81406","","7/29/2014 10:40:41 AM",
"000000014","7/14/2014","11:05:06 AM","LMILWARD","General Inquiry","Due to the death of his father, gave Gary Reed an extension on CAP due date - CAP is now due July 28, 2014.","81413","","7/29/2014 11:06:00 AM",
"000000014","7/24/2014","2:55:51 PM","LMILWARD","Correspondence","Received Gary's response to the Focused Verification report.  Responses are minimal but will be accepted for this year, as the Focused Verification process is hopefully going to be revised in the upcoming second cycle of the reviews.

Please also note that Gary and I spoke at length about some of the issues brought out in the report during the annual Compliance Review in June.  Discussion and technical assistance centered around transition and natural environments.

For transition, I shared with him several models that are being used in other areas of the state - incuding CFC #24 and CFC #21.  I encouraged Gary to call these and other CFCs to discuss any ideas that have been tried, and deemed successful.

I also encouraged him to contact Nicole Van Hise at CFC #21 - as she is a relatively new Program Manager who has turned her CFC completely around.

Discussion was also held about natural environments and the steps that Gary is taking to change the CFC's statistics regarding services being provided in a clinic or office setting.","81879","","8/20/2014 3:02:09 PM",
"000000014","7/25/2014","11:06:00 AM","LMILWARD","Correspondence","Received CAP via email today.","81414","","7/29/2014 11:06:21 AM",
"000000014","7/29/2014","11:06:21 AM","LMILWARD","General Inquiry","Reviewed CAP today.  CAP did not address finding for Section 2 #7.  I also realized that I forgot to get a copy of the inventory list while at the review in June.

Sent email to Gary requesting that this information be sent as possible so that his CAP can be approved and the file can be closed.","81415","","7/29/2014 11:08:30 AM",
"000000014","7/31/2014","8:42:54 AM","LMILWARD","Correspondence","Received corrected CAP from Gary.  Section 2, #7 is now addressed.  Please note that while the document on the computer was fine, it would not print out correctly.  I ended up cutting and pasting part of Section 2, #7 in order to print it out.

Inventory was included in the email from Gary.

Everything is now here to close this review - will update and close on Friday, August 1.","81425","","8/1/2014 8:45:22 AM",
"000000014","8/1/2014","8:45:23 AM","LMILWARD","Correspondence","Sent out CAP approval letter today to Gary Reed.

Updated case notes and scanned file to send to DHS.

Please note that no parent survey information has been received from the Parent Advocate as of this date.  This information will be reviewed and filed once it is received.

This review is now closed until the six month follow up review.","81426","","8/1/2014 9:32:35 AM",
"000000014","8/18/2014","3:03:20 PM","LMILWARD","Correspondence","Sent out final letter regarding the Focused Verification Review response that Gary submitted on July 24, 2014.  This writer aknowledges that the response letter should have gone out by the end of July and will strive to get letters out in a more timely manner.","81880","","8/20/2014 3:05:31 PM",
"000000014","12/5/2014","10:23:29 AM","LMILWARD","Correspondence","Sent out letter to Gary Reed regarding the six month CAP review.  The review will be due to our office by January 5, 2015.","85043","","1/20/2015 10:24:44 AM",
"000000014","1/5/2015","10:24:44 AM","LMILWARD","General Inquiry","Received voice mail from Gary requesting an extension to the six month CAP review update.  He has had several service coordinators leave and is very busy intervviewing and trying to hire new ones.

Called and left a message that I can extend the deadline to January 16, 2015.","85044","","1/20/2015 10:26:27 AM",
"000000014","1/16/2015","10:26:27 AM","LMILWARD","Correspondence","Received six month CAP update today via email.","85045","","1/20/2015 10:26:54 AM",
"000000014","1/20/2015","10:26:54 AM","LMILWARD","Correspondence","Reviewed six month CAP update.  It addresses all findings and is appropriate.  Sent out approval lettter to Gary Reed.  The six month review is now closed.","85046","","1/20/2015 10:28:07 AM",
"000000015","2/5/2007","3:11:28 PM","RJACKSON","Correspondence","Lft msg for Pam Kostecki, Program Mgr re: scheduled dates of review.  I informed her that I will attempt to reach her again to discuss review and answer questions.","777","","3/2/2007 3:12:15 PM",
"000000015","2/5/2007","3:12:15 PM","RJACKSON","Correspondence","Called CFC to speak w/ Program Mgr.  She was in a meeting.  I again stated information about review and asked her to call me back.  Mailed confirmation letter and checklist to Pam and Richard Bell, Exec. Director.","778","","3/2/2007 3:12:45 PM",
"000000015","2/6/2007","3:12:45 PM","RJACKSON","Correspondence","Spoke w/ Pam Kostecki to confirm date of review.  She was surprised at being scheduled since she said Janet Gully said in their meeting on the 25th that CFCs were on a three year Early Intervention Monitoring cycle and they wouldn't be monitored this year.  I explained that as far as I know we are moving forward with monitoring.  We went over the schedule for the review.  We changed the time of the entrance meeting to 8:30 a.m. instead of 9:00 a.m because they have a staff meeting at 9 and everyone schedules around it.  I let her know that Administrative interviews will begin after her staff meeting is completed at 10:30 a.m.  I also explained that the tool is available online and that there are minor changes to be made, but she will be forwarded that info when the changes occur.  She was concerned that the previous CAP was not sufficient and she made some changes.  I let her know that we were looking to make sure the changes are reflected in the numbers, not necessarily that the CAP was followed exactly.  I concluded the phone call by reassuring Pam I would speak to my Supervisor about clarification for the statement Janet Gully made.","779","","3/2/2007 3:13:34 PM",
"000000015","2/6/2007","3:13:34 PM","RJACKSON","Correspondence","After receiving clarification from Janet Gully via Alicia-phoned Pam to inform her of the misunderstanding, we will be monitoring this year.  Told her to contact Janet with any further questions. ","780","","3/2/2007 3:14:38 PM",
"000000015","2/7/2007","3:14:38 PM","RJACKSON","Correspondence","Rcvd email from Janet Gully via Alicia.  Pam wants to reschedule due to conference.  Lft msg for Pam to call me so we can move some things around to accommodate the conference.","781","","3/2/2007 3:15:09 PM",
"000000015","2/7/2007","3:15:09 PM","RJACKSON","Correspondence","Spoke w/ Pam.  Proposed that we do entrance on the 5th as planned, continue review on 6th and 7th which she does not have to present for, and move exit to the Thursday, March 8.  She said she will speak with her fiscal agent to see if he would like her to be present for the review since it is her first.  Because the conference is not mandatory, she may not be attending.  She will call be sometime today.","782","","3/2/2007 3:15:35 PM",
"000000015","2/26/2007","3:15:35 PM","RJACKSON","Correspondence","Spoke w/ Pam.  She did not send the HSPR08 report on Friday as requested.  She will fax it today.  I also faxed her a copy of the new tool.","783","","3/2/2007 3:16:07 PM",
"000000015","2/26/2007","3:16:07 PM","RJACKSON","Correspondence","Received HSPR708.  ","784","","3/2/2007 3:16:24 PM",
"000000015","3/2/2007","3:09:55 PM","RJACKSON","Correspondence","Faxed file names for review, tenative agenda and the names of service coordinators to be interviewed to Pam Kostecki, CFC 15 program manager.","785","","3/2/2007 3:11:19 PM",
"000000015","3/6/2007","9:58:16 AM","RJACKSON","Correspondence","Completed CFC review.","786","","3/7/2007 9:59:10 AM",
"000000015","3/7/2007","11:30:52 AM","RJACKSON","Meeting","Completed exit meeting with Pam Kostecki, Richard Bell and CFC staff.  Gave Pam and Dick the CAP due letter, CFC report, CAP guidelines, and CFC satisfaction survey.  Went over violations, areas of improvement, CAP due date and CAP expectations.  Pam noted that EITP is being fazed out by DHS and will be eliminated from Cornerstone in favor of the PA34 screen for transition.  I told her that because the area is on our tool, we had to look at it, but to address that issue in her CAP and we will act accordingly.  ","787","","3/8/2007 11:38:09 AM",
